"CountryCode","SeriesCode","Year","DESCRIPTION",
"BRA","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent.",
"BRA","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent.",
"BRA","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"BRA","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"BRA","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"BRA","SP.UWT.TFRT","YR1986","Unmet need data do not necessarily correspond to the 2012 DHS definition.Source: Brazil 1986 Demographic and Health Survey",
"BRA","SP.UWT.TFRT","YR1996","Source: Brazil 1996 Demographic and Health Survey",
"BRA","SP.UWT.TFRT","YR2006","Source: Brazil 2006 Pesquisa Nacional por Amostra de Domicílios",
"BRA","SP.UWT.TFRT","YR2007","Source: Brazil 2006-2007 Demographic and Health Survey",
"BRB","IT.NET.USER.ZS","YR1990","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR1995","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR1996","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR1997","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR1998","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR1999","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR2000","Source: Cable and Wireless (Barbados) Limited.",
"BRB","IT.NET.USER.ZS","YR2001","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2002","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2003","Source: Ministry of Energy and Public Utilities.",
"BRB","IT.NET.USER.ZS","YR2004","Source: National Council for Science and Technology (NCST).",
"BRB","IT.NET.USER.ZS","YR2005","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2006","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2007","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2008","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2009","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2010","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"BRB","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"BRB","SE.ADT.LITR.ZS","YR1984","UIS estimate",
"BRB","SE.ADT.LITR.ZS","YR1994","UIS estimate",
"BRB","SE.ADT.LITR.ZS","YR2004","UIS estimate",
"BRB","SE.ADT.LITR.ZS","YR2014","UIS estimate",
"BRB","SE.ENR.PRSC.FM.ZS","YR2008","National Estimate",
"BRB","SE.ENR.PRSC.FM.ZS","YR2009","National Estimate",
"BRB","SE.ENR.PRSC.FM.ZS","YR2010","National Estimate",
"BRB","SE.ENR.PRSC.FM.ZS","YR2011","National Estimate",
"BRB","SE.PRM.ENRR","YR2008","National Estimate",
"BRB","SE.PRM.ENRR","YR2009","National Estimate",
"BRB","SE.PRM.ENRR","YR2010","National Estimate",
"BRB","SE.PRM.ENRR","YR2011","National Estimate",
"BRB","SH.DYN.MORT","YR1960","Uncertainty bound is 81.4 - 86.1",
"BRB","SH.DYN.MORT","YR1961","Uncertainty bound is 75.8 - 80.4",
"BRB","SH.DYN.MORT","YR1962","Uncertainty bound is 70.9 - 75.3",
"BRB","SH.DYN.MORT","YR1963","Uncertainty bound is 66.6 - 70.9",
"BRB","SH.DYN.MORT","YR1964","Uncertainty bound is 62.7 - 66.9",
"BRB","SH.DYN.MORT","YR1965","Uncertainty bound is 59.2 - 63.3",
"BRB","SH.DYN.MORT","YR1966","Uncertainty bound is 56.1 - 60.1",
"BRB","SH.DYN.MORT","YR1967","Uncertainty bound is 53.5 - 57.4",
"BRB","SH.DYN.MORT","YR1968","Uncertainty bound is 50.9 - 54.8",
"BRB","SH.DYN.MORT","YR1969","Uncertainty bound is 48.5 - 52.3",
"BRB","SH.DYN.MORT","YR1970","Uncertainty bound is 46 - 49.8",
"BRB","SH.DYN.MORT","YR1971","Uncertainty bound is 43.6 - 47.4",
"BRB","SH.DYN.MORT","YR1972","Uncertainty bound is 41.3 - 45",
"BRB","SH.DYN.MORT","YR1973","Uncertainty bound is 39 - 42.7",
"BRB","SH.DYN.MORT","YR1974","Uncertainty bound is 36.9 - 40.4",
"BRB","SH.DYN.MORT","YR1975","Uncertainty bound is 34.8 - 38.1",
"BRB","SH.DYN.MORT","YR1976","Uncertainty bound is 32.7 - 36",
"BRB","SH.DYN.MORT","YR1977","Uncertainty bound is 30.7 - 33.9",
"BRB","SH.DYN.MORT","YR1978","Uncertainty bound is 28.9 - 32",
"BRB","SH.DYN.MORT","YR1979","Uncertainty bound is 27.1 - 30.1",
"BRB","SH.DYN.MORT","YR1980","Uncertainty bound is 25.6 - 28.5",
"BRB","SH.DYN.MORT","YR1981","Uncertainty bound is 24.2 - 27",
"BRB","SH.DYN.MORT","YR1982","Uncertainty bound is 23.1 - 25.8",
"BRB","SH.DYN.MORT","YR1983","Uncertainty bound is 22.1 - 24.8",
"BRB","SH.DYN.MORT","YR1984","Uncertainty bound is 21.3 - 23.9",
"BRB","SH.DYN.MORT","YR1985","Uncertainty bound is 20.6 - 23.1",
"BRB","SH.DYN.MORT","YR1986","Uncertainty bound is 19.9 - 22.4",
"BRB","SH.DYN.MORT","YR1987","Uncertainty bound is 19.2 - 21.6",
"BRB","SH.DYN.MORT","YR1988","Uncertainty bound is 18.5 - 20.9",
"BRB","SH.DYN.MORT","YR1989","Uncertainty bound is 17.7 - 20.1",
"BRB","SH.DYN.MORT","YR1990","Uncertainty bound is 17 - 19.3",
"BRB","SH.DYN.MORT","YR1991","Uncertainty bound is 16.3 - 18.5",
"BRB","SH.DYN.MORT","YR1992","Uncertainty bound is 15.6 - 17.8",
"BRB","SH.DYN.MORT","YR1993","Uncertainty bound is 15 - 17.2",
"BRB","SH.DYN.MORT","YR1994","Uncertainty bound is 14.5 - 16.7",
"BRB","SH.DYN.MORT","YR1995","Uncertainty bound is 14.2 - 16.3",
"BRB","SH.DYN.MORT","YR1996","Uncertainty bound is 13.9 - 16.1",
"BRB","SH.DYN.MORT","YR1997","Uncertainty bound is 13.8 - 16",
"BRB","SH.DYN.MORT","YR1998","Uncertainty bound is 13.8 - 16",
"BRB","SH.DYN.MORT","YR1999","Uncertainty bound is 13.9 - 16.1",
"BRB","SH.DYN.MORT","YR2000","Uncertainty bound is 14.1 - 16.3",
"BRB","SH.DYN.MORT","YR2001","Uncertainty bound is 14.3 - 16.5",
"BRB","SH.DYN.MORT","YR2002","Uncertainty bound is 14.5 - 16.7",
"BRB","SH.DYN.MORT","YR2003","Uncertainty bound is 14.6 - 16.8",
"BRB","SH.DYN.MORT","YR2004","Uncertainty bound is 14.6 - 16.9",
"BRB","SH.DYN.MORT","YR2005","Uncertainty bound is 14.6 - 16.8",
"BRB","SH.DYN.MORT","YR2006","Uncertainty bound is 14.4 - 16.7",
"BRB","SH.DYN.MORT","YR2007","Uncertainty bound is 14.2 - 16.5",
"BRB","SH.DYN.MORT","YR2008","Uncertainty bound is 14 - 16.3",
"BRB","SH.DYN.MORT","YR2009","Uncertainty bound is 13.8 - 16.1",
"BRB","SH.DYN.MORT","YR2010","Uncertainty bound is 13.5 - 15.9",
"BRB","SH.DYN.MORT","YR2011","Uncertainty bound is 13.1 - 15.8",
"BRB","SH.DYN.MORT","YR2012","Uncertainty bound is 12.6 - 15.9",
"BRB","SH.DYN.MORT","YR2013","Uncertainty bound is 12.1 - 16",
"BRB","SH.DYN.MORT","YR2014","Uncertainty bound is 11.6 - 16",
"BRB","SH.DYN.MORT","YR2015","Uncertainty bound is 10.9 - 16.1",
"BRB","SH.DYN.MORT","YR2016","Uncertainty bound is 10.3 - 16.3",
"BRB","SH.DYN.MORT","YR2017","Uncertainty bound is 9.7 - 16.3",
"BRB","SH.DYN.MORT","YR2018","Uncertainty bound is 9.1 - 16.5",
"BRB","SH.MED.BEDS.ZS","YR1995","PAHO/WHO Country Representation Based on country information. 2000",
"BRB","SH.MED.BEDS.ZS","YR2003","Pan American Health Organization. Report from Ministry of Health transmitted to Area of Health Analysis and Information Systems (AIS) by PAHO/WHO Country Representative (PWR). 2005",
"BRB","SH.STA.OWAD.ZS","YR1975","Plausible bound is 22.9 - 35.6",
"BRB","SH.STA.OWAD.ZS","YR1976","Plausible bound is 23.7 - 35.9",
"BRB","SH.STA.OWAD.ZS","YR1977","Plausible bound is 24.5 - 36.3",
"BRB","SH.STA.OWAD.ZS","YR1978","Plausible bound is 25.3 - 36.8",
"BRB","SH.STA.OWAD.ZS","YR1979","Plausible bound is 26.1 - 37.3",
"BRB","SH.STA.OWAD.ZS","YR1980","Plausible bound is 26.9 - 37.8",
"BRB","SH.STA.OWAD.ZS","YR1981","Plausible bound is 27.6 - 38.1",
"BRB","SH.STA.OWAD.ZS","YR1982","Plausible bound is 28.3 - 38.5",
"BRB","SH.STA.OWAD.ZS","YR1983","Plausible bound is 28.8 - 38.8",
"BRB","SH.STA.OWAD.ZS","YR1984","Plausible bound is 29.4 - 39.2",
"BRB","SH.STA.OWAD.ZS","YR1985","Plausible bound is 29.8 - 39.5",
"BRB","SH.STA.OWAD.ZS","YR1986","Plausible bound is 30.4 - 39.7",
"BRB","SH.STA.OWAD.ZS","YR1987","Plausible bound is 30.8 - 40",
"BRB","SH.STA.OWAD.ZS","YR1988","Plausible bound is 31.3 - 40.2",
"BRB","SH.STA.OWAD.ZS","YR1989","Plausible bound is 31.6 - 40.6",
"BRB","SH.STA.OWAD.ZS","YR1990","Plausible bound is 32.1 - 40.9",
"BRB","SH.STA.OWAD.ZS","YR1991","Plausible bound is 32.5 - 41.2",
"BRB","SH.STA.OWAD.ZS","YR1992","Plausible bound is 33 - 41.6",
"BRB","SH.STA.OWAD.ZS","YR1993","Plausible bound is 33.6 - 42.1",
"BRB","SH.STA.OWAD.ZS","YR1994","Plausible bound is 34.2 - 42.6",
"BRB","SH.STA.OWAD.ZS","YR1995","Plausible bound is 34.8 - 43.1",
"BRB","SH.STA.OWAD.ZS","YR1996","Plausible bound is 35.4 - 43.7",
"BRB","SH.STA.OWAD.ZS","YR1997","Plausible bound is 36.1 - 44.3",
"BRB","SH.STA.OWAD.ZS","YR1998","Plausible bound is 36.8 - 44.8",
"BRB","SH.STA.OWAD.ZS","YR1999","Plausible bound is 37.5 - 45.5",
"BRB","SH.STA.OWAD.ZS","YR2000","Plausible bound is 38.1 - 46.1",
"BRB","SH.STA.OWAD.ZS","YR2001","Plausible bound is 38.8 - 46.8",
"BRB","SH.STA.OWAD.ZS","YR2002","Plausible bound is 39.5 - 47.5",
"BRB","SH.STA.OWAD.ZS","YR2003","Plausible bound is 40.2 - 48.1",
"BRB","SH.STA.OWAD.ZS","YR2004","Plausible bound is 40.8 - 48.8",
"BRB","SH.STA.OWAD.ZS","YR2005","Plausible bound is 41.4 - 49.4",
"BRB","SH.STA.OWAD.ZS","YR2006","Plausible bound is 42 - 50.1",
"BRB","SH.STA.OWAD.ZS","YR2007","Plausible bound is 42.6 - 50.8",
"BRB","SH.STA.OWAD.ZS","YR2008","Plausible bound is 43.1 - 51.5",
"BRB","SH.STA.OWAD.ZS","YR2009","Plausible bound is 43.7 - 52.2",
"BRB","SH.STA.OWAD.ZS","YR2010","Plausible bound is 44.2 - 53",
"BRB","SH.STA.OWAD.ZS","YR2011","Plausible bound is 44.7 - 53.8",
"BRB","SH.STA.OWAD.ZS","YR2012","Plausible bound is 45.2 - 54.6",
"BRB","SH.STA.OWAD.ZS","YR2013","Plausible bound is 45.7 - 55.4",
"BRB","SH.STA.OWAD.ZS","YR2014","Plausible bound is 46.1 - 56.2",
"BRB","SH.STA.OWAD.ZS","YR2015","Plausible bound is 46.5 - 57.1",
"BRB","SH.STA.OWAD.ZS","YR2016","Plausible bound is 46.9 - 58",
"BRB","SP.UWT.TFRT","YR2012","Infecundity measured, in part, with question on current use of contraception instead of ever use of contraception.Source: Barbados 2012 Multiple Indicator Cluster Survey",
"BRN","IT.NET.USER.ZS","YR1990","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR1995","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR1996","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR1997","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR1998","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR1999","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR2000","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR2001","Source: Jabatan Telekom Brunei (JTB). Ministry of Communications.",
"BRN","IT.NET.USER.ZS","YR2002","Source: AiTi.",
"BRN","IT.NET.USER.ZS","YR2003","Source: AiTi.",
"BRN","IT.NET.USER.ZS","YR2004","Source: AiTi.",
"BRN","IT.NET.USER.ZS","YR2005","Source: AiTi.",
"BRN","IT.NET.USER.ZS","YR2006","Source: AiTi.",
"BRN","IT.NET.USER.ZS","YR2007","Source: Authority for Info-communications Technology Industry of Brunei Darussalam (AITI)",
"BRN","IT.NET.USER.ZS","YR2008","Source: Authority for Info-communications Technology Industry of Brunei Darussalam;Note: Estimate.",
"BRN","IT.NET.USER.ZS","YR2009","Source: Authority for Info-communications Technology Industry of Brunei Darussalam;Note: Estimate.",
"BRN","IT.NET.USER.ZS","YR2010","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2016","Source: Authority for Info-communications Technology Industry of Brunei Darussalam",
"BRN","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"BRN","IT.NET.USER.ZS","YR2018","Source: Authority for Info-communications Technology Industry of Brunei Darussalam",
"BRN","SE.ADT.LITR.ZS","YR2018","UIS estimate",
"BRN","SH.DYN.MORT","YR1983","Uncertainty bound is 14.5 - 17",
"BRN","SH.DYN.MORT","YR1984","Uncertainty bound is 14.2 - 16.2",
"BRN","SH.DYN.MORT","YR1985","Uncertainty bound is 13.9 - 15.7",
"BRN","SH.DYN.MORT","YR1986","Uncertainty bound is 13.5 - 15.2",
"BRN","SH.DYN.MORT","YR1987","Uncertainty bound is 13.2 - 14.8",
"BRN","SH.DYN.MORT","YR1988","Uncertainty bound is 12.9 - 14.6",
"BRN","SH.DYN.MORT","YR1989","Uncertainty bound is 12.8 - 14.4",
"BRN","SH.DYN.MORT","YR1990","Uncertainty bound is 12.7 - 14.3",
"BRN","SH.DYN.MORT","YR1991","Uncertainty bound is 12.7 - 14.2",
"BRN","SH.DYN.MORT","YR1992","Uncertainty bound is 12.6 - 14.1",
"BRN","SH.DYN.MORT","YR1993","Uncertainty bound is 12.4 - 13.9",
"BRN","SH.DYN.MORT","YR1994","Uncertainty bound is 12.1 - 13.6",
"BRN","SH.DYN.MORT","YR1995","Uncertainty bound is 11.7 - 13.2",
"BRN","SH.DYN.MORT","YR1996","Uncertainty bound is 11.3 - 12.7",
"BRN","SH.DYN.MORT","YR1997","Uncertainty bound is 10.9 - 12.3",
"BRN","SH.DYN.MORT","YR1998","Uncertainty bound is 10.4 - 11.8",
"BRN","SH.DYN.MORT","YR1999","Uncertainty bound is 10.1 - 11.4",
"BRN","SH.DYN.MORT","YR2000","Uncertainty bound is 9.7 - 11",
"BRN","SH.DYN.MORT","YR2001","Uncertainty bound is 9.4 - 10.7",
"BRN","SH.DYN.MORT","YR2002","Uncertainty bound is 9.2 - 10.5",
"BRN","SH.DYN.MORT","YR2003","Uncertainty bound is 9.1 - 10.3",
"BRN","SH.DYN.MORT","YR2004","Uncertainty bound is 8.9 - 10.2",
"BRN","SH.DYN.MORT","YR2005","Uncertainty bound is 8.9 - 10.1",
"BRN","SH.DYN.MORT","YR2006","Uncertainty bound is 8.8 - 10.1",
"BRN","SH.DYN.MORT","YR2007","Uncertainty bound is 8.8 - 10.1",
"BRN","SH.DYN.MORT","YR2008","Uncertainty bound is 8.8 - 10.1",
"BRN","SH.DYN.MORT","YR2009","Uncertainty bound is 8.9 - 10.2",
"BRN","SH.DYN.MORT","YR2010","Uncertainty bound is 9 - 10.4",
"BRN","SH.DYN.MORT","YR2011","Uncertainty bound is 9.1 - 10.5",
"BRN","SH.DYN.MORT","YR2012","Uncertainty bound is 9.3 - 10.7",
"BRN","SH.DYN.MORT","YR2013","Uncertainty bound is 9.5 - 10.9",
"BRN","SH.DYN.MORT","YR2014","Uncertainty bound is 9.7 - 11.3",
"BRN","SH.DYN.MORT","YR2015","Uncertainty bound is 9.9 - 11.7",
"BRN","SH.DYN.MORT","YR2016","Uncertainty bound is 10.1 - 12.2",
"BRN","SH.DYN.MORT","YR2017","Uncertainty bound is 10.1 - 12.8",
"BRN","SH.DYN.MORT","YR2018","Uncertainty bound is 10 - 13.3",
"BRN","SH.MED.BEDS.ZS","YR2011","Source: WHO's World Health Statistics 2013",
"BRN","SH.STA.OWAD.ZS","YR1975","Plausible bound is 11.7 - 21.9",
"BRN","SH.STA.OWAD.ZS","YR1976","Plausible bound is 12 - 22.1",
"BRN","SH.STA.OWAD.ZS","YR1977","Plausible bound is 12.3 - 22.2",
"BRN","SH.STA.OWAD.ZS","YR1978","Plausible bound is 12.6 - 22.2",
"BRN","SH.STA.OWAD.ZS","YR1979","Plausible bound is 12.9 - 22.2",
"BRN","SH.STA.OWAD.ZS","YR1980","Plausible bound is 13.2 - 22.3",
"BRN","SH.STA.OWAD.ZS","YR1981","Plausible bound is 13.6 - 22.5",
"BRN","SH.STA.OWAD.ZS","YR1982","Plausible bound is 13.9 - 22.7",
"BRN","SH.STA.OWAD.ZS","YR1983","Plausible bound is 14.4 - 23",
"BRN","SH.STA.OWAD.ZS","YR1984","Plausible bound is 14.8 - 23.3",
"BRN","SH.STA.OWAD.ZS","YR1985","Plausible bound is 15.2 - 23.7",
"BRN","SH.STA.OWAD.ZS","YR1986","Plausible bound is 15.7 - 24.1",
"BRN","SH.STA.OWAD.ZS","YR1987","Plausible bound is 16.2 - 24.5",
"BRN","SH.STA.OWAD.ZS","YR1988","Plausible bound is 16.8 - 25.1",
"BRN","SH.STA.OWAD.ZS","YR1989","Plausible bound is 17.4 - 25.6",
"BRN","SH.STA.OWAD.ZS","YR1990","Plausible bound is 18 - 26.2",
"BRN","SH.STA.OWAD.ZS","YR1991","Plausible bound is 18.5 - 26.8",
"BRN","SH.STA.OWAD.ZS","YR1992","Plausible bound is 19.1 - 27.4",
"BRN","SH.STA.OWAD.ZS","YR1993","Plausible bound is 19.7 - 27.9",
"BRN","SH.STA.OWAD.ZS","YR1994","Plausible bound is 20.3 - 28.5",
"BRN","SH.STA.OWAD.ZS","YR1995","Plausible bound is 20.9 - 29.2",
"BRN","SH.STA.OWAD.ZS","YR1996","Plausible bound is 21.6 - 29.8",
"BRN","SH.STA.OWAD.ZS","YR1997","Plausible bound is 22.4 - 30.5",
"BRN","SH.STA.OWAD.ZS","YR1998","Plausible bound is 23.1 - 31.2",
"BRN","SH.STA.OWAD.ZS","YR1999","Plausible bound is 23.9 - 31.9",
"BRN","SH.STA.OWAD.ZS","YR2000","Plausible bound is 24.6 - 32.6",
"BRN","SH.STA.OWAD.ZS","YR2001","Plausible bound is 25.3 - 33.3",
"BRN","SH.STA.OWAD.ZS","YR2002","Plausible bound is 26 - 34",
"BRN","SH.STA.OWAD.ZS","YR2003","Plausible bound is 26.8 - 34.8",
"BRN","SH.STA.OWAD.ZS","YR2004","Plausible bound is 27.6 - 35.6",
"BRN","SH.STA.OWAD.ZS","YR2005","Plausible bound is 28.3 - 36.3",
"BRN","SH.STA.OWAD.ZS","YR2006","Plausible bound is 29.1 - 37.1",
"BRN","SH.STA.OWAD.ZS","YR2007","Plausible bound is 29.8 - 37.9",
"BRN","SH.STA.OWAD.ZS","YR2008","Plausible bound is 30.6 - 38.7",
"BRN","SH.STA.OWAD.ZS","YR2009","Plausible bound is 31.3 - 39.6",
"BRN","SH.STA.OWAD.ZS","YR2010","Plausible bound is 32.1 - 40.5",
"BRN","SH.STA.OWAD.ZS","YR2011","Plausible bound is 32.8 - 41.5",
"BRN","SH.STA.OWAD.ZS","YR2012","Plausible bound is 33.4 - 42.4",
"BRN","SH.STA.OWAD.ZS","YR2013","Plausible bound is 34.2 - 43.4",
"BRN","SH.STA.OWAD.ZS","YR2014","Plausible bound is 34.9 - 44.4",
"BRN","SH.STA.OWAD.ZS","YR2015","Plausible bound is 35.5 - 45.4",
"BRN","SH.STA.OWAD.ZS","YR2016","Plausible bound is 36.1 - 46.5",
"BRN","SN.ITK.DEFC.ZS","YR2002","Proportion of undernourished less than 2.5 percent.",
"BRN","SN.ITK.DEFC.ZS","YR2003","Proportion of undernourished less than 2.5 percent.",
"BRN","SN.ITK.DEFC.ZS","YR2004","Proportion of undernourished less than 2.5 percent.",
"BRN","SN.ITK.DEFC.ZS","YR2005","Proportion of undernourished less than 2.5 percent.",
"BRN","SN.ITK.DEFC.ZS","YR2006","Proportion of undernourished less than 2.5 percent.",
"BTN","IT.NET.USER.ZS","YR2007","Source: Bhutan InfoComm and Media Authority",
"BTN","IT.NET.USER.ZS","YR2008","Source: Bhutan InfoComm and Media Authority",
"BTN","IT.NET.USER.ZS","YR2009","Source: Bhutan InfoComm and Media Authority",
"BTN","IT.NET.USER.ZS","YR2010","Source: Ministry of Information & Communications;Note: Country estimate.",
"BTN","IT.NET.USER.ZS","YR2011","Source: ITU estimate.;",
"BTN","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"BTN","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"BTN","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"BTN","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"BTN","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"BTN","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"BTN","SE.ENR.PRSC.FM.ZS","YR2018","UIS estimate",
"BTN","SE.XPD.TOTL.GB.ZS","YR2016","UIS estimate",
"BTN","SE.XPD.TOTL.GB.ZS","YR2017","UIS estimate",
"BTN","SE.XPD.TOTL.GB.ZS","YR2018","UIS estimate",
"BTN","SH.DYN.MORT","YR1969","Uncertainty bound is 214.8 - 365.9",
"BTN","SH.DYN.MORT","YR1970","Uncertainty bound is 212.1 - 349.8",
"BTN","SH.DYN.MORT","YR1971","Uncertainty bound is 208.5 - 334.5",
"BTN","SH.DYN.MORT","YR1972","Uncertainty bound is 204.4 - 320.5",
"BTN","SH.DYN.MORT","YR1973","Uncertainty bound is 200.3 - 307.8",
